,annual_inc,emp_length,installment,loan_amnt,purpose,int_rate,avg_cur_bal,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_36 months,term_60 months
9115,148000.0,1,389.03,15000,2,0.1899,20322.0,250.0,203.0,14.0,14.0,2,0.0,34.0,4.0,22.0,0.0,0.0,24,93.3,0,55,68202.0,0,0,1,0,0,0,1
9116,56575.92,10,359.3,15000,1,0.1531,19223.0,101.0,205.0,13.0,13.0,3,30.0,4.0,3.0,6.0,0.0,0.0,8,100.0,0,18,12697.0,1,0,1,0,0,0,1
9117,40000.0,10,332.05,10000,2,0.1198,21586.0,32.0,71.0,2.0,2.0,1,0.0,5.0,4.0,7.0,0.0,6.0,9,0.0,0,15,4528.0,1,0,1,0,0,1,0
9118,95000.0,2,967.88,30000,1,0.0999,8865.0,81.0,85.0,31.0,12.0,0,0.0,6.0,11.0,5.0,0.0,1.0,7,100.0,0,18,62055.0,0,0,0,0,1,1,0
9119,96000.0,2,99.63,3000,11,0.1199,8419.0,120.0,100.0,18.0,3.0,0,69.0,5.0,15.0,5.0,0.0,2.0,9,0.0,0,25,67353.0,0,0,0,0,1,1,0
9120,80000.0,3,667.83,27450,2,0.1602,27210.0,127.0,128.0,32.0,4.0,3,0.0,4.0,18.0,6.0,0.0,1.0,11,50.0,0,30,81977.0,0,0,1,0,0,0,1
9121,50960.0,1,171.09,5000,5,0.1408,3604.0,88.0,182.0,8.0,6.0,0,0.0,5.0,4.0,5.0,0.0,2.0,7,0.0,0,11,25225.0,0,0,0,0,1,1,0
9122,90000.0,7,570.37,16000,3,0.1699,26850.0,144.0,195.0,4.0,4.0,5,34.0,7.0,5.0,5.0,0.0,3.0,8,100.0,0,23,38278.0,0,0,1,0,0,1,0
9123,120000.0,10,203.12,6000,2,0.1333,19957.0,299.0,247.0,14.0,8.0,5,8.0,17.0,10.0,17.0,0.0,2.0,23,100.0,0,40,73575.0,0,0,1,0,0,1,0
9124,45000.0,10,112.72,3000,1,0.208,2334.0,149.0,239.0,13.0,13.0,0,0.0,7.0,3.0,6.0,0.0,0.0,8,100.0,1,15,18675.0,0,0,0,0,1,1,0
9125,54000.0,10,276.14,10000,1,0.2199,14597.0,165.0,87.0,8.0,8.0,5,6.0,4.0,8.0,6.0,0.0,3.0,10,100.0,1,21,31041.0,1,0,1,0,0,0,1
9126,62000.0,3,774.3,24000,2,0.0999,7162.0,63.0,163.0,1.0,1.0,1,35.0,7.0,2.0,4.0,0.0,2.0,7,0.0,0,14,42972.0,0,0,0,0,1,1,0
9127,82200.0,10,562.91,16950,1,0.1199,2074.0,104.0,131.0,11.0,11.0,0,0.0,8.0,9.0,14.0,0.0,1.0,15,50.0,0,27,31112.0,0,0,0,0,1,1,0
9128,22400.0,10,145.12,4000,8,0.1825,6352.0,28.0,112.0,11.0,9.0,0,83.0,2.0,3.0,3.0,0.0,2.0,5,50.0,0,8,31759.0,0,0,0,0,1,1,0
9129,70000.0,3,723.88,28000,2,0.1884,252.0,27.0,53.0,4.0,4.0,0,0.0,7.0,3.0,15.0,0.0,3.0,16,14.3,0,18,4030.0,0,0,0,0,1,0,1
9130,175000.0,2,810.16,32000,2,0.1786,82912.0,162.0,250.0,5.0,5.0,6,79.0,10.0,9.0,8.0,0.0,3.0,11,0.0,0,30,390751.0,0,0,1,0,0,0,1
9131,98400.0,2,996.29,30000,6,0.1199,2226.0,36.0,188.0,3.0,1.0,0,0.0,13.0,3.0,12.0,0.0,8.0,14,0.0,0,17,28940.0,1,0,0,0,1,1,0
9132,24000.0,5,331.06,9800,2,0.1318,4990.0,9.0,85.0,36.0,9.0,0,0.0,2.0,1.0,3.0,0.0,1.0,4,50.0,0,7,19958.0,0,0,0,0,1,1,0
9133,75000.0,10,782.15,25000,2,0.0789,12421.0,128.0,385.0,112.0,54.0,1,28.0,14.0,28.0,11.0,0.0,0.0,22,80.0,0,50,148982.0,0,0,1,0,0,1,0
9134,115000.0,1,936.86,35000,1,0.2049,31631.0,45.0,67.0,3.0,3.0,2,0.0,5.0,2.0,6.0,0.0,2.0,9,50.0,0,13,99421.0,0,0,1,0,0,0,1
9135,60000.0,10,335.97,9100,2,0.1952,2768.0,129.0,258.0,6.0,6.0,5,11.0,4.0,38.0,10.0,1.0,3.0,25,100.0,1,57,69205.0,0,0,0,0,1,1,0
9136,160000.0,4,198.66,6025,2,0.1149,19815.0,177.0,158.0,28.0,2.0,1,25.0,5.0,13.0,6.0,0.0,3.0,14,100.0,0,23,68990.0,0,0,1,0,0,1,0
9137,50000.0,8,570.24,23975,1,0.1499,12002.0,121.0,206.0,25.0,25.0,1,0.0,9.0,4.0,7.0,0.0,0.0,8,80.0,0,16,17808.0,1,0,1,0,0,0,1
9138,60000.0,2,389.13,18000,3,0.1075,3064.0,166.0,226.0,21.0,10.0,1,20.0,10.0,18.0,2.0,0.0,1.0,4,0.0,0,36,12254.0,0,0,1,0,0,0,1
9139,19000.0,3,136.66,3925,5,0.1531,1127.0,64.0,64.0,17.0,15.0,0,47.0,1.0,2.0,8.0,0.0,0.0,9,100.0,0,10,10142.0,0,0,0,0,1,1,0
9140,35000.0,8,348.18,10000,2,0.1531,879.0,73.0,105.0,4.0,4.0,0,22.0,12.0,3.0,9.0,0.0,3.0,11,14.3,0,20,9669.0,0,0,0,0,1,1,0
9141,150000.0,5,573.74,18000,3,0.0916,11771.0,167.0,178.0,16.0,7.0,3,0.0,15.0,16.0,15.0,0.0,2.0,22,44.4,0,44,123946.0,0,0,1,0,0,1,0
9142,125000.0,0,771.57,32000,2,0.1561,19971.0,130.0,138.0,23.0,10.0,2,47.0,6.0,9.0,6.0,0.0,3.0,12,66.7,0,23,85121.0,0,0,1,0,0,0,1
9143,140000.0,8,1213.12,35000,3,0.1499,34031.0,114.0,168.0,19.0,19.0,3,0.0,16.0,2.0,6.0,0.0,0.0,8,60.0,0,24,58817.0,0,0,0,1,0,1,0
9144,45000.0,6,366.51,10000,10,0.1899,5014.0,141.0,209.0,3.0,3.0,1,0.0,13.0,5.0,11.0,0.0,5.0,14,0.0,1,23,65176.0,0,0,0,0,1,1,0
9145,209545.0,2,989.29,35000,1,0.2313,7281.0,17.0,287.0,2.0,2.0,0,0.0,7.0,5.0,10.0,0.0,4.0,13,71.4,1,25,87381.0,1,0,0,0,1,0,1
9146,72000.0,10,602.3,20000,2,0.0532,2642.0,83.0,293.0,9.0,9.0,0,4.0,14.0,2.0,12.0,0.0,1.0,12,11.1,0,18,29064.0,0,0,0,0,1,1,0
9147,55000.0,4,657.81,24575,2,0.2049,2688.0,142.0,184.0,6.0,6.0,2,62.0,9.0,7.0,16.0,0.0,3.0,17,66.7,0,34,34939.0,0,0,0,0,1,0,1
9148,89000.0,10,392.36,12000,9,0.1091,3834.0,31.0,223.0,1.0,1.0,0,0.0,4.0,4.0,8.0,0.0,2.0,12,75.0,0,13,38339.0,0,0,1,0,0,1,0
9149,110000.0,10,465.24,13000,2,0.1727,17973.0,135.0,231.0,6.0,6.0,2,0.0,6.0,13.0,7.0,0.0,2.0,11,100.0,0,29,65388.0,0,0,1,0,0,1,0
9150,64000.0,3,548.84,22500,2,0.1614,33129.0,126.0,217.0,15.0,2.0,5,0.0,3.0,29.0,5.0,0.0,2.0,8,50.0,0,43,62900.0,1,0,1,0,0,0,1
9151,85000.0,8,219.94,7000,2,0.0818,120056.0,146.0,129.0,9.0,9.0,3,11.0,6.0,7.0,3.0,3.0,2.0,5,0.0,0,19,9625.0,0,0,1,0,0,1,0
9152,210000.0,0,838.36,35000,4,0.1531,26616.0,120.0,175.0,2.0,2.0,4,0.0,6.0,6.0,15.0,0.0,4.0,19,20.0,0,27,107080.0,0,0,0,0,1,0,1
9153,66600.0,5,519.18,13600,2,0.2197,12288.0,21.0,343.0,1.0,1.0,1,13.0,8.0,2.0,9.0,0.0,6.0,12,83.3,0,17,31713.0,0,0,0,0,1,1,0
9154,78000.0,10,682.17,29000,1,0.1449,7624.0,180.0,291.0,2.0,2.0,3,27.0,15.0,16.0,14.0,0.0,3.0,24,37.5,0,47,99876.0,0,0,0,1,0,0,1
9155,25000.0,2,312.86,10000,2,0.0789,6727.0,119.0,126.0,7.0,7.0,0,0.0,1.0,1.0,2.0,0.0,1.0,2,0.0,0,4,13454.0,0,0,0,0,1,1,0
9156,37500.0,2,115.46,3150,2,0.1899,3870.0,43.0,22.0,5.0,5.0,0,0.0,3.0,3.0,6.0,0.0,5.0,9,0.0,0,9,34831.0,0,0,0,0,1,1,0
9157,165000.0,10,1292.36,35000,2,0.1953,29369.0,187.0,132.0,27.0,5.0,4,6.0,6.0,11.0,7.0,0.0,3.0,12,0.0,0,22,76253.0,1,0,0,1,0,1,0
9158,66000.0,10,69.19,2200,3,0.0824,14243.0,129.0,169.0,10.0,5.0,0,0.0,8.0,8.0,3.0,0.0,4.0,4,100.0,0,18,42730.0,0,0,0,1,0,1,0
9159,90000.0,10,622.97,24000,2,0.1903,25271.0,126.0,135.0,1.0,1.0,5,0.0,8.0,10.0,13.0,0.0,4.0,15,33.3,0,35,29424.0,0,0,1,0,0,0,1
9160,19000.0,1,156.66,4000,1,0.2387,2835.0,43.0,32.0,17.0,5.0,0,0.0,2.0,2.0,2.0,0.0,1.0,3,0.0,0,4,8504.0,0,0,0,0,1,1,0
9161,50000.0,10,521.93,16000,2,0.1075,3336.0,198.0,186.0,145.0,35.0,0,27.0,6.0,8.0,5.0,0.0,0.0,6,100.0,0,17,20015.0,0,0,0,0,1,1,0
9162,82000.0,10,53.69,1500,2,0.1727,28654.0,133.0,306.0,25.0,5.0,3,10.0,1.0,11.0,2.0,0.0,3.0,7,100.0,1,18,30993.0,0,0,1,0,0,1,0
9163,86000.0,7,393.35,18000,1,0.1122,12158.0,140.0,118.0,11.0,10.0,3,0.0,8.0,5.0,10.0,0.0,5.0,13,75.0,1,23,19861.0,1,0,1,0,0,0,1
9164,72000.0,10,134.76,4000,1,0.1299,21224.0,239.0,152.0,1.0,1.0,7,30.0,10.0,8.0,9.0,0.0,6.0,13,0.0,0,38,32412.0,0,0,1,0,0,1,0
9165,52000.0,1,361.48,10000,2,0.1799,12254.0,128.0,119.0,1.0,1.0,2,0.0,2.0,15.0,9.0,0.0,11.0,12,50.0,1,29,49510.0,0,0,1,0,0,1,0
9166,120000.0,2,602.3,20000,2,0.0532,3614.0,143.0,159.0,16.0,16.0,0,0.0,9.0,7.0,12.0,0.0,0.0,13,14.3,0,26,39755.0,0,0,0,0,1,1,0
9167,100000.0,5,1078.94,35000,1,0.0689,16660.0,147.0,353.0,7.0,7.0,3,0.0,12.0,10.0,15.0,0.0,3.0,18,44.4,0,36,134508.0,0,0,1,0,0,1,0
9168,260000.0,4,677.07,20000,1,0.1333,10737.0,153.0,218.0,1.0,1.0,0,67.0,17.0,25.0,7.0,0.0,3.0,18,42.9,0,42,193261.0,0,0,1,0,0,1,0
9169,155945.08,10,308.73,10000,2,0.0699,40889.0,192.0,263.0,84.0,9.0,2,43.0,2.0,8.0,4.0,0.0,2.0,6,100.0,0,16,66180.0,0,0,1,0,0,1,0
9170,90000.0,3,295.28,8400,2,0.1599,7355.0,104.0,67.0,3.0,3.0,1,40.0,9.0,27.0,12.0,0.0,5.0,18,28.6,0,42,58917.0,0,0,0,0,1,1,0
9171,100000.0,10,609.32,24000,2,0.1799,8915.0,140.0,259.0,1.0,1.0,0,0.0,7.0,11.0,13.0,0.0,2.0,18,50.0,1,31,160465.0,1,0,1,0,0,0,1
9172,54000.0,10,502.22,24250,1,0.089,20691.0,123.0,150.0,7.0,2.0,1,0.0,8.0,4.0,7.0,0.0,2.0,10,16.7,0,14,43479.0,1,0,1,0,0,0,1
9173,150000.0,2,387.15,12000,1,0.0999,3512.0,151.0,313.0,5.0,5.0,2,22.0,10.0,12.0,14.0,0.0,6.0,16,50.0,2,43,56187.0,0,0,0,0,1,1,0
9174,76400.0,10,496.65,13150,2,0.2118,18778.0,125.0,104.0,1.0,1.0,1,12.0,4.0,18.0,3.0,0.0,5.0,15,50.0,0,26,116411.0,0,0,1,0,0,1,0
9175,40000.0,10,214.52,7000,2,0.0649,986.0,139.0,323.0,10.0,8.0,0,17.0,8.0,7.0,9.0,0.0,2.0,12,40.0,0,24,10843.0,0,0,0,0,1,1,0
9176,45000.0,10,203.12,6000,8,0.1333,2744.0,173.0,239.0,18.0,18.0,2,26.0,17.0,5.0,9.0,0.0,0.0,10,100.0,0,40,24699.0,0,0,0,1,0,1,0
9177,100000.0,2,385.75,10000,2,0.2274,19395.0,208.0,350.0,0.0,0.0,5,4.0,12.0,27.0,10.0,0.0,3.0,24,66.7,0,51,72233.0,1,0,0,1,0,1,0
9178,183000.0,1,721.11,21000,2,0.1433,60983.0,123.0,307.0,11.0,11.0,3,2.0,7.0,6.0,8.0,0.0,1.0,11,75.0,0,25,199776.0,0,0,1,0,0,1,0
9179,84017.0,10,50.32,1500,5,0.1269,1381.0,30.0,397.0,1.0,1.0,0,0.0,6.0,4.0,13.0,0.0,3.0,15,80.0,0,19,20711.0,0,0,0,0,1,1,0
9180,140000.0,10,111.07,3000,0,0.1972,45230.0,154.0,153.0,5.0,2.0,7,2.0,7.0,37.0,4.0,0.0,8.0,11,100.0,0,63,183650.0,0,0,1,0,0,1,0
9181,49200.0,10,603.26,19200,1,0.0818,2542.0,133.0,156.0,42.0,1.0,3,65.0,6.0,9.0,13.0,0.0,1.0,15,60.0,0,30,35587.0,0,0,0,0,1,1,0
9182,156000.0,2,1152.34,35000,2,0.1139,41575.0,135.0,220.0,11.0,6.0,3,0.0,5.0,4.0,9.0,0.0,2.0,10,66.7,2,19,17448.0,0,0,1,0,0,1,0
9183,125000.0,2,736.89,24000,1,0.0662,44470.0,117.0,222.0,27.0,6.0,3,48.0,11.0,8.0,4.0,0.0,3.0,9,66.7,0,28,111042.0,0,0,1,0,0,1,0
9184,126350.0,10,837.79,25000,2,0.1262,27653.0,208.0,71.0,10.0,1.0,2,40.0,5.0,15.0,9.0,0.0,2.0,15,25.0,1,30,167360.0,1,0,0,1,0,1,0
9185,116628.0,9,439.56,20000,2,0.1147,4618.0,151.0,275.0,22.0,2.0,4,0.0,6.0,8.0,10.0,0.0,2.0,14,0.0,0,30,60039.0,1,0,1,0,0,0,1
9186,120000.0,0,561.69,20400,2,0.2185,14174.0,126.0,58.0,4.0,4.0,0,0.0,3.0,17.0,4.0,0.0,5.0,6,33.3,0,25,85046.0,0,0,0,0,1,0,1
9187,110000.0,7,693.7,20000,1,0.1504,4796.0,152.0,149.0,16.0,16.0,0,0.0,6.0,5.0,7.0,0.0,0.0,11,100.0,0,15,52760.0,0,0,0,0,1,1,0
9188,123000.0,0,1136.11,35000,2,0.1041,8809.0,86.0,128.0,5.0,2.0,0,0.0,6.0,10.0,7.0,0.0,4.0,10,80.0,0,22,88094.0,0,0,0,0,1,1,0
9189,56500.0,10,371.68,12000,1,0.0721,24187.0,127.0,124.0,1.0,1.0,1,0.0,7.0,10.0,7.0,0.0,5.0,10,0.0,0,26,35004.0,0,0,1,0,0,1,0
9190,69000.0,7,154.14,5000,3,0.0689,1862.0,122.0,153.0,7.0,2.0,10,56.0,6.0,8.0,11.0,0.0,2.0,12,0.0,1,38,18619.0,0,0,0,1,0,1,0
9191,70000.0,0,593.49,18000,2,0.1149,19636.0,150.0,137.0,5.0,5.0,3,69.0,8.0,10.0,8.0,0.0,4.0,13,16.7,0,24,30514.0,0,0,1,0,0,1,0
9192,56000.0,5,216.21,7000,7,0.0702,3552.0,152.0,360.0,15.0,1.0,1,0.0,7.0,7.0,10.0,0.0,2.0,13,0.0,0,28,42629.0,0,0,0,0,1,1,0
9193,74000.0,0,305.15,14200,2,0.1049,24398.0,124.0,477.0,6.0,6.0,2,2.0,12.0,19.0,8.0,0.0,1.0,12,50.0,0,40,96543.0,0,0,1,0,0,0,1
9194,64000.0,0,870.1,40000,4,0.1102,3608.0,132.0,145.0,25.0,13.0,0,0.0,6.0,8.0,6.0,0.0,0.0,8,0.0,0,16,28862.0,0,0,1,0,0,0,1
9195,70000.0,4,398.86,12000,2,0.1205,1890.0,102.0,117.0,1.0,1.0,0,0.0,7.0,4.0,11.0,0.0,3.0,12,42.9,1,15,22682.0,1,0,0,1,0,1,0
9196,60000.0,10,240.23,10100,2,0.1499,9868.0,121.0,149.0,10.0,8.0,2,1.0,12.0,6.0,14.0,0.0,2.0,17,28.6,0,36,18255.0,0,0,1,0,0,0,1
9197,90000.0,4,797.03,24000,5,0.1199,8162.0,34.0,70.0,4.0,4.0,0,0.0,5.0,3.0,6.0,0.0,3.0,7,0.0,0,10,57132.0,1,0,0,0,1,1,0
9198,100000.0,10,341.73,10000,9,0.1399,26767.0,137.0,189.0,3.0,3.0,1,2.0,15.0,6.0,16.0,0.0,1.0,20,14.3,0,49,74187.0,1,0,1,0,0,1,0
9199,96000.0,10,1146.39,35000,2,0.3065,33605.0,32.0,162.0,0.0,0.0,2,0.0,9.0,4.0,9.0,0.0,7.0,13,14.3,0,22,69987.0,1,0,1,0,0,0,1
9200,168000.0,10,843.22,28000,2,0.0532,4166.0,169.0,190.0,19.0,12.0,0,76.0,13.0,12.0,17.0,0.0,1.0,20,25.0,0,37,79162.0,0,0,0,0,1,1,0
9201,65700.0,10,597.81,23050,2,0.1899,5154.0,234.0,144.0,14.0,11.0,0,0.0,7.0,7.0,7.0,0.0,1.0,10,75.0,0,20,51540.0,0,0,1,0,0,0,1
9202,50000.0,1,643.63,16000,8,0.2588,4489.0,127.0,145.0,9.0,1.0,0,18.0,6.0,4.0,3.0,0.0,3.0,4,0.0,0,13,17957.0,1,0,0,0,1,1,0
9203,61000.0,10,555.22,15575,2,0.1699,3632.0,122.0,213.0,7.0,3.0,1,0.0,9.0,2.0,12.0,0.0,2.0,14,60.0,2,20,47215.0,0,0,1,0,0,1,0
9204,50000.0,10,197.66,5500,1,0.1757,4812.0,128.0,15.0,5.0,5.0,0,0.0,2.0,9.0,3.0,0.0,4.0,5,50.0,0,13,24061.0,0,0,0,0,1,1,0
9205,56000.0,10,127.52,4000,3,0.0917,7603.0,136.0,124.0,5.0,5.0,5,0.0,11.0,9.0,18.0,0.0,6.0,20,12.5,0,38,30921.0,0,0,1,0,0,1,0
9206,96000.0,5,667.64,24000,1,0.2235,4227.0,50.0,109.0,20.0,15.0,0,0.0,10.0,5.0,12.0,0.0,0.0,14,25.0,0,21,59182.0,0,0,1,0,0,0,1
9207,90000.0,10,111.97,3600,2,0.0749,14468.0,115.0,115.0,1.0,1.0,0,0.0,5.0,18.0,6.0,0.0,2.0,10,0.0,0,31,130213.0,1,0,0,0,1,1,0
9208,48000.0,6,197.83,6000,2,0.1149,2575.0,92.0,324.0,13.0,13.0,1,0.0,9.0,2.0,5.0,0.0,0.0,6,0.0,1,25,12873.0,0,0,1,0,0,1,0
9209,21600.0,6,282.56,7325,3,0.2274,2094.0,134.0,144.0,3.0,3.0,2,68.0,3.0,3.0,10.0,0.0,1.0,11,0.0,0,17,20938.0,0,0,0,1,0,1,0
9210,155000.0,10,456.91,20000,3,0.1318,82087.0,143.0,187.0,15.0,15.0,5,43.0,7.0,4.0,3.0,3.0,0.0,7,50.0,0,23,35586.0,0,0,1,0,0,0,1
9211,118000.0,9,855.82,25975,2,0.1144,5667.0,132.0,138.0,19.0,19.0,2,15.0,21.0,10.0,13.0,0.0,0.0,16,33.3,0,40,37099.0,0,0,1,0,0,1,0
9212,43000.0,3,409.95,15000,2,0.2149,9757.0,74.0,70.0,16.0,11.0,5,37.0,2.0,2.0,8.0,0.0,3.0,11,50.0,0,16,18232.0,0,0,0,1,0,0,1
9213,600000.0,8,1262.88,35000,3,0.1786,23370.0,77.0,82.0,11.0,7.0,1,51.0,6.0,7.0,8.0,0.0,3.0,13,40.0,0,18,138501.0,0,0,1,0,0,1,0
9214,88500.0,10,870.13,28500,1,0.0624,11532.0,146.0,82.0,25.0,25.0,0,72.0,8.0,9.0,10.0,0.0,0.0,16,100.0,0,20,184509.0,0,0,0,0,1,1,0
9215,86891.0,10,148.46,4500,2,0.1153,183517.0,220.0,281.0,25.0,7.0,5,57.0,7.0,10.0,2.0,0.0,2.0,5,50.0,0,23,31445.0,0,0,1,0,0,1,0
9216,70000.0,10,329.62,10000,2,0.1147,2669.0,37.0,183.0,4.0,4.0,0,0.0,8.0,2.0,11.0,0.0,2.0,12,28.6,0,16,32026.0,1,0,0,0,1,1,0
9217,39000.0,3,106.95,3000,3,0.1699,1570.0,97.0,211.0,2.0,1.0,3,0.0,9.0,3.0,11.0,0.0,10.0,13,20.0,1,26,20418.0,1,0,0,0,1,1,0
9218,48000.0,8,342.22,9600,3,0.1699,2954.0,130.0,27.0,1.0,1.0,0,59.0,2.0,5.0,7.0,0.0,2.0,8,0.0,0,13,20676.0,0,0,1,0,0,1,0
9219,62000.0,2,79.78,2400,3,0.1205,10661.0,112.0,113.0,20.0,11.0,1,0.0,6.0,13.0,7.0,0.0,1.0,16,66.7,0,28,94616.0,0,0,1,0,0,1,0
9220,72000.0,2,512.12,16500,2,0.0735,6917.0,25.0,158.0,7.0,7.0,1,0.0,4.0,2.0,3.0,0.0,2.0,5,50.0,1,10,34586.0,0,0,0,0,1,1,0
9221,85000.0,2,581.18,20000,10,0.245,4840.0,131.0,150.0,13.0,13.0,0,64.0,10.0,2.0,9.0,0.0,0.0,10,100.0,0,15,48398.0,1,0,1,0,0,0,1
9222,48500.0,0,303.81,12000,8,0.1786,2515.0,134.0,184.0,5.0,5.0,0,0.0,12.0,5.0,15.0,0.0,2.0,16,12.5,0,27,37730.0,0,0,0,0,1,0,1
9223,77000.0,2,559.44,24000,2,0.1408,11424.0,132.0,250.0,25.0,25.0,3,0.0,11.0,6.0,12.0,0.0,0.0,16,80.0,0,22,60777.0,0,0,1,0,0,0,1
9224,160000.0,10,733.87,35000,2,0.0943,11243.0,139.0,155.0,5.0,5.0,6,0.0,23.0,16.0,28.0,0.0,6.0,33,23.1,0,68,110265.0,1,0,1,0,0,0,1
9225,70000.0,4,412.06,12000,5,0.1433,6453.0,117.0,101.0,4.0,4.0,0,40.0,5.0,24.0,10.0,0.0,5.0,26,20.0,0,39,167784.0,0,0,0,0,1,1,0
9226,18000.0,9,283.76,8400,2,0.1318,2134.0,139.0,98.0,3.0,3.0,0,0.0,7.0,4.0,5.0,0.0,3.0,6,100.0,0,17,12801.0,0,0,0,1,0,1,0
9227,125000.0,8,311.78,8625,2,0.1799,969.0,142.0,99.0,7.0,7.0,0,33.0,8.0,3.0,16.0,0.0,3.0,17,50.0,0,22,16474.0,0,0,0,0,1,1,0
9228,110000.0,7,778.06,30000,2,0.1899,10625.0,56.0,74.0,2.0,2.0,2,0.0,9.0,9.0,19.0,0.0,3.0,25,33.3,0,34,88513.0,1,0,1,0,0,0,1
9229,52500.0,2,449.64,17000,1,0.1992,4300.0,130.0,159.0,7.0,7.0,0,28.0,6.0,16.0,9.0,0.0,2.0,14,40.0,0,31,60204.0,0,0,0,0,1,0,1
9230,110000.0,0,870.85,28000,5,0.0749,2459.0,66.0,99.0,10.0,10.0,0,52.0,14.0,11.0,8.0,0.0,1.0,15,14.3,0,26,34421.0,0,0,0,0,1,1,0
9231,95752.0,10,1123.34,30000,5,0.2055,6087.0,172.0,257.0,29.0,6.0,2,71.0,4.0,9.0,6.0,0.0,3.0,9,25.0,0,18,54785.0,0,0,0,0,1,1,0
9232,90000.0,10,197.95,6000,2,0.1153,3050.0,116.0,154.0,0.0,0.0,5,79.0,4.0,5.0,7.0,0.0,3.0,9,100.0,1,22,27447.0,0,0,0,0,1,1,0
9233,72000.0,2,1017.92,30000,2,0.1349,41856.0,125.0,164.0,3.0,3.0,1,0.0,7.0,18.0,4.0,0.0,3.0,8,0.0,0,31,80316.0,0,0,1,0,0,1,0
9234,35000.0,0,327.34,10000,2,0.1099,12914.0,112.0,109.0,19.0,2.0,1,63.0,5.0,5.0,4.0,0.0,2.0,6,33.3,0,14,77485.0,0,0,0,1,0,1,0
9235,110000.0,10,323.51,9075,2,0.1699,15655.0,193.0,121.0,11.0,5.0,0,21.0,6.0,3.0,3.0,0.0,2.0,4,66.7,0,9,62619.0,0,0,0,1,0,1,0
9236,72700.0,10,354.5,10000,8,0.1659,5976.0,125.0,469.0,122.0,10.0,0,0.0,3.0,5.0,5.0,0.0,1.0,7,100.0,0,12,41832.0,0,0,0,1,0,1,0
9237,70000.0,3,519.91,15000,3,0.1499,5335.0,134.0,127.0,6.0,5.0,2,58.0,8.0,9.0,9.0,0.0,4.0,13,0.0,1,29,58683.0,0,0,1,0,0,1,0
9238,175000.0,10,1129.19,35000,2,0.0999,29590.0,162.0,383.0,12.0,12.0,3,9.0,15.0,6.0,15.0,0.0,1.0,17,30.0,0,34,147950.0,0,0,1,0,0,1,0
9239,67000.0,1,915.0,24125,1,0.2149,3128.0,8.0,317.0,4.0,4.0,0,15.0,13.0,2.0,9.0,0.0,4.0,11,20.0,0,21,34408.0,0,0,0,0,1,1,0
9240,90000.0,1,573.32,25000,2,0.1335,8715.0,141.0,142.0,25.0,12.0,0,0.0,7.0,26.0,4.0,0.0,1.0,13,33.3,0,35,113301.0,0,0,0,0,1,0,1
9241,82898.0,4,74.33,2000,8,0.2,1405.0,166.0,163.0,4.0,4.0,0,9.0,9.0,5.0,5.0,0.0,3.0,7,66.7,0,24,9838.0,0,0,0,0,1,1,0
9242,106750.0,10,985.69,25000,1,0.2437,8655.0,169.0,191.0,6.0,6.0,1,18.0,8.0,16.0,19.0,0.0,1.0,22,85.7,0,38,84083.0,0,0,1,0,0,1,0
9243,62000.0,5,464.18,14400,1,0.0993,4429.0,145.0,142.0,27.0,6.0,2,5.0,8.0,4.0,8.0,1.0,1.0,9,71.4,0,18,39868.0,1,0,0,0,1,1,0
9244,125000.0,0,791.25,31000,2,0.1824,56033.0,217.0,257.0,0.0,0.0,5,58.0,11.0,22.0,7.0,0.0,3.0,14,100.0,0,48,338978.0,0,0,1,0,0,0,1
9245,60000.0,7,176.78,5000,11,0.164,2826.0,113.0,113.0,7.0,5.0,1,0.0,10.0,28.0,7.0,0.0,8.0,11,33.3,1,54,31081.0,1,0,0,0,1,1,0
9246,85000.0,10,635.66,25000,3,0.1806,16875.0,176.0,119.0,21.0,3.0,4,0.0,6.0,5.0,8.0,0.0,1.0,11,100.0,0,19,61294.0,0,0,1,0,0,0,1
9247,93000.0,5,659.43,20000,2,0.1149,23454.0,176.0,107.0,3.0,3.0,2,31.0,9.0,20.0,7.0,0.0,3.0,13,50.0,1,35,102982.0,0,0,1,0,0,1,0
9248,155000.0,10,873.42,28000,3,0.0769,82083.0,113.0,111.0,47.0,4.0,3,67.0,6.0,6.0,4.0,0.0,1.0,8,0.0,0,18,199342.0,0,0,1,0,0,1,0
9249,60000.0,7,346.47,15000,2,0.1367,9143.0,128.0,118.0,32.0,30.0,0,9.0,3.0,11.0,2.0,0.0,0.0,4,100.0,0,17,36571.0,0,0,1,0,0,0,1
9250,175000.0,0,903.45,30000,2,0.0532,7627.0,224.0,155.0,15.0,11.0,0,7.0,5.0,5.0,6.0,0.0,1.0,8,0.0,0,13,61015.0,0,0,0,0,1,1,0
9251,95000.0,9,1076.07,35000,3,0.0671,3846.0,145.0,90.0,5.0,5.0,0,0.0,11.0,6.0,11.0,0.0,2.0,12,11.1,1,19,38456.0,1,0,1,0,0,1,0
